No UNIDAD,DIA,MES,HORA SALIDA,TIEMPO DE VIAJE,DISTANCIA METROS,LONGITUD SALIDA,LATITUD SALIDA,LONGITUD LLEGADA,LATITUD LLEGADA,DT,SALIDA,SALIDA2
10,7,4,15.94916667,2.766666667,471,-116.963893,32.497365,-116.965825,32.500363,-0.75,INCREMENTO,1
4,7,4,16.10777778,16.7,7383,-116.885222,32.448242,-116.939013,32.464017,-5.5,DP,2
5,7,4,16.16027778,12.85,8476,-116.963477,32.503525,-117.031788,32.474124,-5.91666667,DP,2
6,7,4,16.27277778,15.28333333,7974,-116.962575,32.508632,-116.929068,32.537338,-5.36666667,DP,2
10,7,4,16.325,24.68333333,11601,-117.017318,32.468682,-116.927582,32.501985,-12.53333333,DM,3
1,7,4,16.83083333,13.98333333,6864,-116.864938,32.442409,-116.815792,32.475353,0.96666667,INCREMENTO,1
5,7,4,17.00944444,12.91666667,5517,-116.984616,32.515499,-116.955566,32.491977,-6.91666667,DP,2
4,7,4,17.15888889,37.21666667,23419,-116.85965,32.473633,-116.680517,32.456395,-15.21666667,DM,3
9,7,4,17.57361111,41.03333333,13892,-117.021883,32.530122,-117.007357,32.433757,-20.98333333,DM,3
3,7,4,17.79166667,9.433333333,4551,-116.9283,32.477517,-116.908927,32.499349,-3.43333333,DP,2
6,7,4,18.03583333,25.43333333,7349,-116.96398,32.506772,-116.961187,32.468062,-5.6,DP,2
3,7,4,18.09166667,0.35,107,-116.868901,32.495058,-116.868483,32.4941,0.65,INCREMENTO,1
2,7,4,18.2475,21.76666667,15114,-116.885107,32.44816,-116.9496,32.414368,-6.46666667,DP,2
9,7,4,18.75,36.91666667,15306,-117.016237,32.534387,-117.037685,32.41963,-21.28333333,DM,3
10,7,4,19.05361111,9.016666667,3679,-116.961608,32.508012,-116.933925,32.493335,-3.95,DP,2
5,7,4,19.27166667,16.28333333,6136,-116.960571,32.505843,-116.932049,32.538312,-8.33333333,DM,3
6,7,4,19.23916667,3.866666667,975,-116.979543,32.515158,-116.98336,32.515385,3.98333333,INCREMENTO,1
1,7,4,19.45777778,8.15,4619,-116.864788,32.442347,-116.823351,32.460742,-3.13333333,DP,2
9,7,4,19.595,4.25,1278,-117.040022,32.43776,-117.039867,32.442642,-0.7,INCREMENTO,1
10,7,4,19.81138889,15.95,3291,-116.964767,32.506418,-116.947395,32.486593,-10.88333333,DM,3
9,7,4,19.95111111,23.86666667,8943,-117.043165,32.43872,-117.020587,32.485393,-0.25,INCREMENTO,1
5,7,4,20.55416667,7.616666667,3054,-116.996594,32.475485,-116.974896,32.484228,-0.6,INCREMENTO,1
4,7,4,20.65277778,8.833333333,6991,-116.905625,32.455035,-116.88511,32.448443,6.36666667,INCREMENTO,1
5,7,4,21.50444444,7.933333333,4333,-116.982859,32.515383,-116.976328,32.516625,1.08333333,INCREMENTO,1
3,7,4,21.60361111,29.03333333,6395,-116.914747,32.484201,-116.963601,32.506659,-4.03333333,DP,2
9,7,4,21.79805556,33.16666667,13257,-117.042803,32.438548,-117.082825,32.490597,-18.31666667,DM,3
4,7,4,21.87222222,12.41666667,3862,-116.885215,32.448228,-116.86441,32.46505,-4.53333333,DP,2
10,7,4,22.37694444,24.31666667,11459,-116.963957,32.506793,-116.901195,32.547622,-8.98333333,DM,3
5,7,4,22.40472222,20.75,4711,-116.970898,32.508224,-116.945646,32.477793,0.25,INCREMENTO,1
2,1,4,0.595,6.733333333,3393,-116.885063,32.44814,-116.907747,32.458882,-2.11666667,DP,2
10,1,4,1.298333333,21.06666667,7396,-116.962068,32.508363,-116.934562,32.548018,-7.88333333,DM,3
4,1,4,1.845833333,22.88333333,10708,-116.885118,32.448243,-116.94282,32.401793,-11.35,DM,3
7,1,4,6.6,10.41666667,9251,-116.894941,32.423709,-116.934045,32.374867,8.58333333,INCREMENTO,1
6,1,4,6.760833333,12.51666667,8510,-116.964127,32.506872,-117.013102,32.469437,-1.6,INCREMENTO,1
9,1,4,7.171111111,0.966666667,635,-117.071428,32.53836,-117.069658,32.534017,6.88333333,INCREMENTO,1
2,1,4,7.265833333,9.5,4650,-116.884943,32.447987,-116.880907,32.465687,0.8,INCREMENTO,1
1,1,4,7.717222222,8.966666667,7200,-116.865535,32.442651,-116.841268,32.456169,-0.96666667,INCREMENTO,1
4,1,4,7.846111111,16.45,8155,-116.885038,32.448112,-116.947107,32.456095,-5.98333333,DP,2
9,1,4,8.445,6.083333333,1643,-117.034152,32.524373,-117.03682,32.534778,-3.81666667,DP,2
10,1,4,8.475,15.18333333,11201,-116.962542,32.508605,-116.90121,32.547623,-1,INCREMENTO,1
9,1,4,9.132777778,6.35,1993,-117.028183,32.52484,-117.034612,32.537742,-1.53333333,INCREMENTO,1
10,1,4,9.069722222,6.066666667,5040,-116.904143,32.536693,-116.92579,32.525557,0,INCREMENTO,1
6,1,4,9.871944444,12.53333333,5974,-116.964063,32.50682,-116.95037,32.46894,-4.1,DP,2
2,1,4,9.907777778,7.933333333,6631,-116.88526,32.448255,-116.836182,32.461018,-1.38333333,INCREMENTO,1
10,1,4,9.98,3.8,1965,-116.962697,32.503233,-116.955373,32.493788,2.28333333,INCREMENTO,1
4,1,4,9.996944444,4.05,2161,-116.885192,32.44811,-116.894765,32.461418,0.73333333,INCREMENTO,1
1,1,4,10.20972222,8.283333333,5561,-116.889178,32.45436,-116.932806,32.461053,-1.28333333,INCREMENTO,1
5,1,4,10.47555556,12.83333333,7869,-116.960013,32.506841,-116.936525,32.53186,-5.83333333,DP,2
1,1,4,10.95555556,11.63333333,5339,-116.964148,32.504215,-116.984196,32.482604,-1.63333333,INCREMENTO,1
4,1,4,11.04666667,8.35,8404,-116.885132,32.448177,-116.930802,32.4924,-1.31666667,INCREMENTO,1
10,1,4,11.42583333,6.633333333,3434,-116.959943,32.506425,-116.943967,32.517563,-1.56666667,INCREMENTO,1
2,1,4,12.51805556,7.833333333,3911,-116.88515,32.448168,-116.909737,32.460347,6.76666667,INCREMENTO,1
2,1,4,13.12,4.033333333,2185,-116.901728,32.461628,-116.884985,32.448687,-2.03333333,DP,2
10,1,4,13.30333333,3.166666667,874,-116.96452,32.506747,-116.970212,32.511595,3.93333333,INCREMENTO,1
5,1,4,13.7275,10.66666667,5192,-116.965531,32.505691,-116.9948,32.482986,-2.66666667,DP,2
10,1,4,14.205,24.65,11880,-116.960105,32.506873,-116.89081,32.550958,-8.28333333,DM,3
10,1,4,15.98611111,24.81666667,12412,-116.960398,32.501785,-116.87497,32.540375,-5.43333333,DP,2
9,1,4,16.41611111,22.65,7839,-117.028285,32.524813,-117.047245,32.480477,-8.4,DM,3
2,1,4,16.53416667,7.483333333,3426,-116.884977,32.447958,-116.852235,32.447413,3.01666667,INCREMENTO,1
4,1,4,16.54527778,8.533333333,2883,-116.885295,32.448248,-116.881267,32.46231,-3.73333333,DP,2
3,1,4,16.81472222,9.883333333,2767,-116.878976,32.450627,-116.873655,32.467439,-6.88333333,DP,2
1,1,4,17.35305556,10.58333333,3093,-116.871988,32.451571,-116.859897,32.460339,-2.58333333,DP,2
5,1,4,17.35611111,4.1,2263,-116.95523,32.503393,-116.941629,32.489355,-1.1,INCREMENTO,1
10,1,4,17.45,8.3,3627,-117.010733,32.523385,-116.981992,32.519718,1.81666667,INCREMENTO,1
4,1,4,18.49277778,19.9,7682,-116.885108,32.448132,-116.928677,32.447808,-8.63333333,DM,3
6,1,4,18.60416667,16.21666667,3377,-116.940708,32.487102,-116.964042,32.50681,-7.45,DM,3
2,1,4,18.74277778,10.98333333,4673,-116.885265,32.448243,-116.91898,32.473768,-6.81666667,DP,2
10,1,4,19.02861111,22.31666667,11703,-116.96264,32.50853,-116.883327,32.54224,-5.96666667,DP,2
5,1,4,19.15361111,31.95,9760,-116.956356,32.492944,-116.91108,32.538092,-17.95,DM,3
10,1,4,19.48638889,9.866666667,2852,-116.884177,32.539883,-116.895692,32.54424,1.4,INCREMENTO,1
6,1,4,19.90305556,8.333333333,3205,-116.96408,32.506812,-116.946763,32.492013,-4.03333333,DP,2
6,1,4,20.16611111,5.416666667,953,-116.94629,32.491565,-116.951063,32.496688,-2.08333333,DP,2
1,1,4,20.80444444,9.016666667,5809,-116.922035,32.465444,-116.957624,32.506686,-5.01666667,DP,2
10,1,4,20.96194444,4.1,2227,-116.960388,32.50761,-116.952295,32.519918,-1.05,INCREMENTO,1
4,1,4,21.77166667,11.45,4852,-116.88517,32.448182,-116.91331,32.453215,1.23333333,INCREMENTO,1
1,1,4,21.89166667,18.66666667,11036,-116.876609,32.443193,-116.938154,32.410401,-3.71666667,DP,2
10,1,4,21.91611111,22.83333333,8117,-116.96095,32.505843,-116.907618,32.536455,-3.46666667,DP,2
6,1,4,21.92694444,28.88333333,7443,-116.964082,32.506822,-116.963937,32.462045,-5.55,DP,2
7,1,4,22.00111111,38.88333333,22283,-116.932423,32.482575,-116.828009,32.525318,-5.85,DP,2
9,2,4,1.072222222,26.85,10633,-117.056877,32.487945,-117.028925,32.441345,-10.11666667,DM,3
9,2,4,1.932777778,26.73333333,13061,-117.04277,32.43852,-117.059383,32.495607,-9.75,DM,3
5,2,4,2.077777778,17.41666667,8413,-116.963227,32.507883,-116.927929,32.54034,-6.48333333,DP,2
2,2,4,2.802777778,14.26666667,3805,-116.885222,32.448268,-116.869853,32.467963,-8.3,DM,3
4,2,4,3.511666667,21.46666667,10782,-116.88516,32.44813,-116.792955,32.476905,-8.03333333,DM,3
1,2,4,4.424444444,17.85,8522,-116.884701,32.448394,-116.815619,32.473648,-6.91666667,DP,2
2,2,4,4.832777778,13.7,8741,-116.885235,32.448278,-116.845392,32.474988,4.16666667,INCREMENTO,1
10,2,4,5.573888889,6.166666667,1949,-116.965478,32.505677,-116.974772,32.496442,-3.13333333,DP,2
9,2,4,6.353333333,25.03333333,10903,-117.02837,32.524817,-117.07801,32.481395,-11.73333333,DM,3
4,2,4,6.572222222,8.5,4215,-116.917947,32.41257,-116.945147,32.408112,-1.53333333,INCREMENTO,1
10,2,4,9.023888889,14.53333333,11045,-116.961302,32.507728,-116.901155,32.547637,0.8,INCREMENTO,1
4,2,4,9.121111111,14.93333333,10750,-116.932598,32.37558,-116.941498,32.403947,-3.33333333,DP,2
7,2,4,9.182222222,11.16666667,7173,-116.868174,32.496958,-116.85345,32.523394,-0.23333333,INCREMENTO,1
1,2,4,9.987777778,23.28333333,20050,-116.866769,32.443067,-116.730459,32.404283,-4.33333333,DP,2
7,2,4,10.25555556,9.916666667,4118,-116.882949,32.501148,-116.905062,32.522133,-1.98333333,DP,2
6,2,4,10.44916667,13.56666667,6430,-116.962547,32.508625,-116.972022,32.465217,-2.9,DP,2
3,2,4,10.49111111,0.783333333,356,-116.865902,32.502742,-116.866352,32.504589,0.21666667,INCREMENTO,1
5,2,4,10.51583333,13.98333333,9802,-116.984562,32.520193,-116.909245,32.528619,17.5,INCREMENTO,1
4,2,4,11.99166667,6.95,2948,-116.932705,32.375653,-116.935183,32.390507,2.21666667,INCREMENTO,1
2,2,4,12.29805556,7.233333333,3985,-116.88525,32.448192,-116.909325,32.467955,-0.68333333,INCREMENTO,1
9,2,4,12.64972222,20.06666667,10247,-117.042815,32.438578,-117.054057,32.49035,-5.26666667,DP,2
10,2,4,14.06722222,17.38333333,7186,-116.963325,32.507842,-116.910353,32.487413,-5.9,DP,2
6,2,4,14.32027778,20.48333333,6477,-116.95385,32.505673,-116.931918,32.53831,-11.71666667,DM,3
1,2,4,14.61611111,13.06666667,5706,-116.888093,32.453019,-116.931297,32.464952,-6.11666667,DP,2
5,2,4,14.59027778,23.35,13227,-116.958784,32.506016,-116.880511,32.486438,-11.41666667,DM,3
2,2,4,14.85638889,16.95,7544,-116.885262,32.448322,-116.930982,32.476997,-6.4,DP,2
10,2,4,15.08027778,0.783333333,103,-116.963615,32.507573,-116.963882,32.506743,0.21666667,INCREMENTO,1
2,2,4,15.59638889,20,8166,-116.885217,32.448227,-116.947573,32.45581,-6.86666667,DP,2
5,2,4,15.89111111,5.55,2122,-116.962355,32.508598,-116.960762,32.515508,3.38333333,INCREMENTO,1
9,2,4,16.26055556,12.06666667,1860,-117.031372,32.524587,-117.038178,32.535415,-7.18333333,DP,2
10,2,4,17.98916667,17.61666667,4940,-116.964097,32.507102,-117.002563,32.517402,-8.5,DM,3
6,2,4,18.01333333,25.35,10680,-116.96411,32.506828,-116.986285,32.444007,-2.68333333,DP,2
5,2,4,18.095,14.08333333,5986,-116.961701,32.508058,-116.914126,32.494978,-4.08333333,DP,2
2,2,4,18.78055556,10.23333333,4643,-116.885257,32.448312,-116.918987,32.473412,2.8,INCREMENTO,1
10,2,4,19.61527778,18.35,8557,-116.96493,32.506255,-117.013288,32.468165,1.43333333,INCREMENTO,1
9,2,4,19.60444444,33.75,17873,-116.963905,32.506948,-117.082608,32.50942,-12.41666667,DM,3
1,2,4,20.79694444,19.78333333,10765,-116.880376,32.446393,-116.840877,32.488823,-1.83333333,DP,2
5,2,4,21.61277778,11.65,4534,-116.960189,32.505919,-116.945928,32.524264,-6.63333333,DP,2
4,2,4,21.64666667,23.63333333,11852,-116.932672,32.37563,-116.970015,32.423133,2.51666667,INCREMENTO,1
10,2,4,21.83222222,21.31666667,7553,-116.96379,32.506855,-116.983575,32.472397,-10.18333333,DM,3
9,2,4,21.88805556,18.28333333,2833,-117.028702,32.524885,-117.047045,32.53222,-11.9,DM,3
10,2,4,22.62111111,25.36666667,8606,-116.989937,32.480203,-116.939708,32.52395,-13.05,DM,3
5,2,4,23.03583333,23.13333333,8288,-116.962614,32.508487,-116.925847,32.548737,-10.13333333,DM,3
10,3,4,3.1975,5.266666667,2158,-116.962728,32.508405,-116.960698,32.515553,0.8,INCREMENTO,1
3,3,4,3.68,8.683333333,2313,-116.871689,32.496069,-116.871898,32.511306,19.31666667,INCREMENTO,1
10,3,4,4.416111111,24.9,8016,-116.962793,32.508298,-116.966498,32.457985,-7.55,DM,3
2,3,4,6.807222222,10.61666667,3912,-116.88518,32.448153,-116.877947,32.470078,-0.58333333,INCREMENTO,1
4,3,4,7.289166667,6.966666667,5494,-116.885192,32.448197,-116.920973,32.46558,0.31666667,INCREMENTO,1
6,3,4,7.888888889,7.25,2866,-116.973462,32.517998,-116.99261,32.509252,-0.35,INCREMENTO,1
5,3,4,8.010555556,17.5,11755,-116.963638,32.50751,-116.895234,32.54642,-5.5,DP,2
10,3,4,8.157777778,4.133333333,2230,-116.963783,32.50733,-116.96031,32.51621,-0.08333333,INCREMENTO,1
6,3,4,8.841666667,16.66666667,12646,-116.926393,32.476152,-116.986535,32.475962,0.11666667,INCREMENTO,1
2,3,4,9.093333333,9.883333333,7886,-116.885263,32.448282,-116.931015,32.490758,-2.33333333,DP,2
4,3,4,9.342222222,9.016666667,5099,-116.885193,32.448235,-116.910645,32.474778,-1.71666667,INCREMENTO,1
5,3,4,9.779722222,9.5,4243,-116.96522,32.50492,-116.978164,32.479949,-1.56666667,INCREMENTO,1
10,3,4,9.788888889,11.51666667,5327,-116.965442,32.505745,-116.96526,32.473242,-3.41666667,DP,2
9,3,4,10.06694444,22.81666667,13961,-117.042757,32.438545,-117.090428,32.4741,-4.46666667,DP,2
3,3,4,10.28416667,0.95,617,-116.86463,32.503928,-116.86993,32.500668,0.98333333,INCREMENTO,1
6,3,4,11.37861111,11.3,8701,-116.984538,32.521867,-116.924135,32.52668,1.78333333,INCREMENTO,1
5,3,4,11.84083333,2.65,776,-116.963868,32.507447,-116.970345,32.511688,3.36666667,INCREMENTO,1
1,3,4,11.91555556,2.016666667,1397,-116.886684,32.451166,-116.894837,32.458648,0.31666667,INCREMENTO,1
6,3,4,11.85472222,7.683333333,3658,-116.927638,32.526128,-116.90981,32.539077,0.41666667,INCREMENTO,1
2,3,4,13.05027778,8.966666667,2951,-116.88518,32.44816,-116.877645,32.461682,-4.56666667,DP,2
10,3,4,13.07333333,9.666666667,2931,-116.964102,32.507092,-116.985747,32.503745,-2.56666667,DP,2
9,3,4,13.06722222,21.85,8592,-117.042788,32.438535,-117.013232,32.49558,-8.1,DM,3
6,3,4,13.42111111,15.2,5499,-116.964103,32.506853,-116.918945,32.50587,-6.65,DP,2
9,3,4,13.88555556,6.866666667,1765,-117.0283,32.524805,-117.038503,32.518347,-1.6,INCREMENTO,1
4,3,4,14.38138889,23.41666667,9251,-116.885215,32.44836,-116.807585,32.484837,-8.78333333,DM,3
5,3,4,14.35,7.883333333,2588,-116.96287,32.508306,-116.944836,32.504136,-1.88333333,DP,2
9,3,4,14.45694444,3.483333333,1054,-117.050947,32.534248,-117.047975,32.540545,1.86666667,INCREMENTO,1
10,3,4,14.63611111,12.4,3154,-116.96496,32.50612,-116.948122,32.48726,-7.33333333,DM,3
2,3,4,15.2225,8.15,3692,-116.885085,32.448128,-116.905007,32.45996,-1.53333333,INCREMENTO,1
6,3,4,15.31222222,21.45,6680,-116.96443,32.501775,-116.984078,32.46551,-9.23333333,DM,3
10,3,4,16.14027778,12.58333333,6281,-116.96397,32.506823,-116.944725,32.538497,0.73333333,INCREMENTO,1
9,3,4,16.38888889,10.21666667,2283,-117.028147,32.5249,-117.02492,32.534732,-3.48333333,DP,2
1,3,4,16.7875,29.25,20362,-116.865601,32.442698,-116.743543,32.509234,-11.25,DM,3
9,3,4,16.82083333,14.78333333,4003,-117.010095,32.525397,-117.0313,32.539275,-8.76666667,DM,3
1,3,4,17.57083333,23.03333333,15888,-116.741613,32.508472,-116.825814,32.456853,-3.03333333,DP,2
5,3,4,17.68027778,7.816666667,1775,-116.964408,32.504458,-116.963134,32.503271,-6.81666667,DP,2
10,3,4,18.08777778,4.866666667,2486,-116.96186,32.508173,-116.969045,32.516412,-1.81666667,DP,2
6,3,4,18.19361111,24.16666667,10930,-116.986515,32.519812,-116.90172,32.491727,-7.2,DP,2
7,3,4,18.7925,26.08333333,15797,-116.884161,32.447624,-116.963304,32.408072,-10.13333333,DM,3
5,3,4,19.03805556,9.2,1759,-116.967374,32.506727,-116.981349,32.506083,-6.26666667,DP,2
1,3,4,19.39777778,22.31666667,14232,-116.873394,32.451415,-116.848034,32.520204,-3.36666667,DP,2
5,3,4,21.4475,13.26666667,2355,-116.964346,32.504409,-116.967129,32.502254,0.66666667,INCREMENTO,1
10,3,4,22.11027778,17.15,4268,-116.965677,32.50566,-116.984347,32.483003,-8.03333333,DM,3
6,3,4,22.79583333,13.18333333,4805,-116.963893,32.506947,-116.935047,32.517182,-2.16666667,DP,2
6,3,4,22.96277778,1.1,285,-116.932115,32.517703,-116.935047,32.517182,-0.1,INCREMENTO,1
5,4,4,0.912222222,37.98333333,8258,-116.964433,32.504432,-116.966509,32.458049,-28.96666667,DM,3
7,4,4,2.835277778,11.83333333,8423,-116.939722,32.38607,-116.943703,32.403801,-6.83333333,DP,2
7,4,4,3.467777778,28.06666667,16586,-116.926134,32.474519,-116.913107,32.410407,-13.06666667,DM,3
2,4,4,3.951388889,20.58333333,7762,-116.885288,32.448302,-116.942497,32.457465,-8.45,DM,3
10,4,4,6.396388889,17.4,5763,-116.962742,32.508468,-116.965805,32.472558,-2.06666667,DP,2
6,4,4,6.846666667,13.16666667,4517,-116.964037,32.506837,-116.975847,32.482435,-0.63333333,INCREMENTO,1
1,4,4,7.053888889,7.966666667,4120,-116.858202,32.445763,-116.821325,32.460854,-2.96666667,DP,2
5,4,4,7.110555556,16.41666667,8220,-116.965364,32.505741,-116.979573,32.465589,-3.48333333,DP,2
5,4,4,7.526111111,12.46666667,5726,-116.980446,32.465761,-117.000982,32.48395,2.55,INCREMENTO,1
10,4,4,8.399722222,17.85,6903,-116.966233,32.509288,-116.974297,32.462712,-0.48333333,INCREMENTO,1
6,4,4,8.683055556,12.05,9732,-117.00844,32.522152,-116.932543,32.49799,-3.28333333,DP,2
4,4,4,8.955,11.48333333,4746,-116.885113,32.44813,-116.847287,32.468445,-2.58333333,DP,2
3,4,4,9.693611111,7.116666667,2223,-116.904022,32.503162,-116.894178,32.515229,-2.11666667,DP,2
1,4,4,11.03222222,0.9,255,-116.885207,32.448351,-116.887564,32.447304,6.03333333,INCREMENTO,1
6,4,4,11.07222222,17.45,11888,-116.96409,32.50682,-116.910412,32.552382,-5.33333333,DP,2
7,4,4,11.91805556,10.31666667,5927,-116.935224,32.382447,-116.945996,32.408574,-3.38333333,DP,2
5,4,4,11.97638889,2.416666667,1481,-116.962883,32.508329,-116.954376,32.505952,0.58333333,INCREMENTO,1
2,4,4,12.26888889,13.73333333,10186,-116.885142,32.448227,-116.790718,32.472685,-4.53333333,DP,2
5,4,4,12.49194444,8.25,6186,-116.958948,32.50608,-116.952976,32.532293,-1.31666667,INCREMENTO,1
6,4,4,12.95555556,13.06666667,7194,-116.964012,32.50683,-116.968563,32.53082,1.4,INCREMENTO,1
10,4,4,13.40611111,12.06666667,3524,-116.951668,32.500872,-116.953995,32.477205,-0.91666667,INCREMENTO,1
4,4,4,13.40333333,9.333333333,3941,-116.885038,32.4481,-116.909752,32.4499,-2.46666667,DP,2
1,4,4,13.70416667,4.9,2309,-116.898125,32.459531,-116.916604,32.469324,-1.88333333,DP,2
7,4,4,14.88277778,19.55,7671,-116.934562,32.377726,-116.963564,32.416227,2.46666667,INCREMENTO,1
3,4,4,15.94138889,23.4,10320,-116.911447,32.463443,-116.896963,32.513549,-5.4,DP,2
6,4,4,16.27083333,9.333333333,6237,-116.964057,32.506773,-116.925107,32.508303,-1,INCREMENTO,1
2,4,4,16.64166667,23.41666667,14221,-116.88516,32.448127,-116.844607,32.508368,-8.71666667,DM,3
5,4,4,17.52166667,7.6,5233,-116.960763,32.509912,-116.916017,32.521502,1.33333333,INCREMENTO,1
1,4,4,17.93416667,14.45,6856,-116.883298,32.446645,-116.820706,32.464006,-6.51666667,DP,2
7,4,4,18.11916667,17.16666667,7005,-116.935221,32.380626,-116.943006,32.401901,-11.23333333,DM,3
2,4,4,18.23611111,13.8,4436,-116.885237,32.448347,-116.859672,32.460448,-4.35,DP,2
10,4,4,18.55361111,18.71666667,3696,-116.96552,32.505723,-117.000007,32.507002,-7.58333333,DM,3
5,4,4,18.62694444,20.38333333,11149,-116.961236,32.5077,-116.888404,32.507277,-6.38333333,DP,2
9,4,4,19.36694444,24.83333333,8976,-117.049052,32.533257,-117.110165,32.51583,-13.01666667,DM,3
6,4,4,20.03194444,7.4,2229,-116.964183,32.506708,-116.957873,32.506745,-0.31666667,INCREMENTO,1
4,4,4,20.38555556,8.366666667,3603,-116.884947,32.447952,-116.90946,32.448063,-2,DP,2
1,4,4,21.74444444,11.41666667,4110,-116.873429,32.461177,-116.847613,32.469032,-6.41666667,DP,2
9,4,4,22.26416667,11.53333333,1982,-117.041297,32.531487,-117.02813,32.524823,-6.96666667,DP,2
7,4,4,22.31666667,24.36666667,7265,-116.89002,32.44234,-116.891271,32.442633,-23.38333333,DM,3
10,5,4,0.331388889,5.266666667,4918,-116.960408,32.505933,-116.922063,32.516623,-0.2,INCREMENTO,1
4,5,4,0.9825,15.21666667,8492,-116.884945,32.44806,-116.916967,32.481187,0.76666667,INCREMENTO,1
1,5,4,1.943333333,11.23333333,6891,-116.885329,32.449246,-116.91598,32.4786,-1.3,INCREMENTO,1
10,5,4,3.278055556,6.933333333,1532,-116.965022,32.506048,-116.970507,32.496328,0.16666667,INCREMENTO,1
5,5,4,7.375,15.15,5916,-116.964067,32.507144,-116.950332,32.468968,-7.15,DP,2
7,5,4,8.813888889,12.28333333,4708,-116.867524,32.497878,-116.897132,32.518705,-0.28333333,INCREMENTO,1
1,5,4,8.708611111,23.78333333,14177,-116.886796,32.451295,-116.968739,32.470382,-5.78333333,DP,2
4,5,4,9.078888889,2.916666667,1190,-116.87327,32.434903,-116.87683,32.444817,0.08333333,INCREMENTO,1
7,5,4,9.347222222,4.383333333,1768,-116.895615,32.512487,-116.877326,32.51325,0.63333333,INCREMENTO,1
1,5,4,10.08666667,1.783333333,286,-116.980507,32.507195,-116.979473,32.506027,-0.78333333,INCREMENTO,1
2,5,4,10.27944444,9.5,3955,-116.885283,32.448262,-116.909877,32.449853,-3.01666667,DP,2
1,5,4,10.51888889,7.083333333,2251,-116.975381,32.504927,-116.95823,32.495111,-2.08333333,DP,2
5,5,4,10.75833333,12.18333333,3698,-117.000547,32.512027,-117.032392,32.527156,-5.25,DP,2
7,5,4,10.71444444,12.76666667,5744,-116.869823,32.49449,-116.90571,32.511644,-1.76666667,INCREMENTO,1
4,5,4,11.22861111,8.183333333,6303,-116.885125,32.448097,-116.827823,32.457552,-1.61666667,INCREMENTO,1
6,5,4,11.30694444,8.133333333,4069,-116.963042,32.508748,-116.941687,32.51708,1.48333333,INCREMENTO,1
